timestamp,ear,yaw,pitch,roll,gaze_h,gaze_v,attention_score,label
11:35:07,0.3297,-7.72,23.18,-15.03,0.3642,0.4430,58.6,ATTENTIVE
11:35:07,0.3304,-7.74,23.13,-15.15,0.3641,0.4420,58.5,ATTENTIVE
11:35:07,0.3243,-7.87,23.70,-16.53,0.3338,0.4264,57.9,ATTENTIVE
11:35:07,0.3283,-7.74,24.08,-15.53,0.3365,0.4377,57.6,ATTENTIVE
11:35:07,0.3193,-7.60,24.06,-14.89,0.3519,0.4464,57.6,ATTENTIVE
11:35:07,0.3208,-7.85,23.93,-15.26,0.3573,0.4196,57.7,ATTENTIVE
11:35:07,0.3216,-7.63,23.95,-15.03,0.3573,0.4252,57.7,ATTENTIVE
11:35:07,0.3222,-7.57,23.97,-14.73,0.3588,0.4319,57.7,ATTENTIVE
11:35:07,0.3300,-7.40,24.36,-14.36,0.3475,0.4435,57.3,ATTENTIVE
11:35:07,0.3363,-7.79,23.36,-15.37,0.3489,0.4153,58.2,ATTENTIVE
11:35:07,0.3379,-7.66,24.13,-14.63,0.3471,0.4329,57.5,ATTENTIVE
11:35:07,0.3388,-7.67,24.19,-14.35,0.3529,0.4465,57.5,ATTENTIVE
11:35:07,0.3365,-7.31,24.74,-13.66,0.3536,0.4658,57.0,ATTENTIVE
11:35:07,0.3396,-7.51,24.69,-14.71,0.3258,0.4318,57.0,ATTENTIVE
11:35:07,0.3395,-7.44,24.63,-14.63,0.3299,0.4372,57.1,ATTENTIVE
11:35:07,0.3371,-7.43,24.87,-14.45,0.3326,0.4441,56.9,ATTENTIVE
11:35:07,0.3388,-7.36,24.71,-14.48,0.3272,0.4455,57.0,ATTENTIVE
11:35:07,0.3388,-7.74,23.47,-15.55,0.3452,0.4217,58.1,ATTENTIVE
11:35:07,0.3390,-7.76,23.36,-15.59,0.3448,0.4199,58.2,ATTENTIVE
11:35:07,0.3362,-7.72,23.38,-15.60,0.3448,0.4151,58.2,ATTENTIVE
11:35:07,0.3368,-7.89,23.52,-15.72,0.3436,0.4134,58.1,ATTENTIVE
11:35:07,0.3352,-8.09,24.24,-15.41,0.3443,0.4114,57.4,ATTENTIVE
11:35:07,0.3438,-7.50,24.28,-14.55,0.3652,0.4817,61.2,ATTENTIVE
11:35:07,0.3307,-8.00,23.82,-15.20,0.3631,0.4359,57.8,ATTENTIVE
11:35:07,0.3434,-7.60,24.03,-15.35,0.3516,0.4377,57.6,ATTENTIVE
11:35:07,0.3393,-8.09,24.00,-16.21,0.3580,0.4335,57.6,ATTENTIVE
11:35:07,0.3362,-7.97,23.84,-16.40,0.3501,0.4249,57.8,ATTENTIVE
11:35:07,0.3336,-7.51,24.03,-15.17,0.3642,0.4454,58.1,ATTENTIVE
11:35:07,0.3381,-7.50,24.06,-14.88,0.3499,0.4389,57.6,ATTENTIVE
11:35:07,0.3376,-7.78,24.12,-15.27,0.3517,0.4254,57.5,ATTENTIVE
11:35:07,0.3359,-7.72,23.92,-14.85,0.3442,0.4467,57.7,ATTENTIVE
11:35:07,0.3326,-7.91,24.50,-14.96,0.3500,0.4466,57.2,ATTENTIVE
11:35:07,0.3320,-8.29,24.08,-15.83,0.3531,0.4135,57.6,ATTENTIVE
11:35:07,0.3278,-8.41,24.07,-16.43,0.3505,0.4107,57.6,ATTENTIVE
11:35:07,0.2389,-9.36,23.51,-18.36,0.4283,0.4550,69.5,ATTENTIVE
11:35:07,0.2418,-9.50,23.24,-18.19,0.3998,0.4721,63.9,ATTENTIVE
11:35:07,0.2387,-9.59,23.18,-18.32,0.4038,0.4629,63.8,ATTENTIVE
11:35:08,0.2007,-9.15,22.00,-18.94,0.4369,0.4693,69.8,ATTENTIVE
11:35:08,0.2837,-7.85,23.46,-15.79,0.3773,0.4895,63.9,ATTENTIVE
11:35:08,0.2769,-8.31,23.39,-16.41,0.3941,0.4258,60.9,ATTENTIVE
11:35:08,0.3089,-7.75,23.41,-16.22,0.3831,0.4447,64.2,ATTENTIVE
11:35:08,0.3126,-7.81,24.14,-15.58,0.3811,0.4613,64.9,ATTENTIVE
11:35:08,0.3128,-7.82,24.13,-16.05,0.3763,0.4481,62.0,ATTENTIVE
11:35:08,0.3199,-8.15,23.65,-15.86,0.3791,0.4523,63.8,ATTENTIVE
11:35:08,0.3208,-7.92,24.15,-15.29,0.3798,0.4675,65.1,ATTENTIVE
11:35:08,0.3240,-8.05,23.78,-15.31,0.3605,0.4570,58.5,ATTENTIVE
11:35:08,0.3252,-8.18,23.65,-15.67,0.3607,0.4490,58.0,ATTENTIVE
11:35:08,0.3276,-8.20,23.62,-15.87,0.3513,0.4483,58.0,ATTENTIVE
11:35:08,0.3299,-8.19,23.65,-16.06,0.3498,0.4419,58.0,ATTENTIVE
11:35:08,0.3313,-8.23,23.60,-16.10,0.3540,0.4263,58.0,ATTENTIVE
11:35:08,0.3304,-8.33,23.35,-16.25,0.3565,0.4221,58.2,ATTENTIVE
11:35:08,0.3318,-8.25,23.57,-16.03,0.3553,0.4240,58.0,ATTENTIVE
11:35:08,0.3280,-7.50,23.97,-14.92,0.3445,0.4889,57.7,ATTENTIVE
11:35:08,0.3285,-7.85,23.94,-15.68,0.3396,0.4469,57.7,ATTENTIVE
11:35:08,0.3307,-7.70,24.20,-15.61,0.3363,0.4542,57.5,ATTENTIVE
11:35:08,0.3205,-8.10,23.70,-15.92,0.3475,0.4343,57.9,ATTENTIVE
11:35:08,0.3338,-7.78,23.37,-15.70,0.3446,0.4435,58.2,ATTENTIVE
11:35:08,0.3338,-8.26,23.42,-15.93,0.3588,0.4267,58.2,ATTENTIVE
11:35:08,0.3345,-8.18,23.86,-15.78,0.3546,0.4465,57.8,ATTENTIVE
11:35:08,0.3266,-8.19,24.01,-16.08,0.3610,0.4188,57.6,ATTENTIVE
11:35:08,0.3279,-7.87,24.17,-15.26,0.3634,0.4338,57.5,ATTENTIVE
11:35:08,0.3296,-7.77,23.95,-15.41,0.3598,0.4314,57.7,ATTENTIVE
11:35:08,0.3271,-7.91,24.05,-15.62,0.3564,0.4281,57.6,ATTENTIVE
11:35:08,0.3279,-7.81,24.14,-15.46,0.3574,0.4312,57.5,ATTENTIVE
11:35:08,0.3270,-7.84,24.11,-15.53,0.3569,0.4288,57.6,ATTENTIVE
11:35:08,0.3284,-7.79,24.11,-15.46,0.3572,0.4328,57.5,ATTENTIVE
11:35:08,0.3378,-7.94,23.93,-14.79,0.3567,0.4357,57.7,ATTENTIVE
11:35:08,0.3372,-7.95,23.92,-14.83,0.3614,0.4404,57.7,ATTENTIVE
11:35:08,0.3369,-7.94,23.84,-14.67,0.3623,0.4439,57.8,ATTENTIVE
11:35:08,0.3271,-8.05,23.98,-15.66,0.3562,0.4240,57.7,ATTENTIVE
11:35:08,0.3273,-7.83,23.80,-15.22,0.3570,0.4422,57.8,ATTENTIVE
11:35:08,0.3334,-7.70,23.86,-14.10,0.3720,0.4525,61.5,ATTENTIVE
11:35:08,0.3259,-8.01,23.71,-14.92,0.3597,0.4232,57.9,ATTENTIVE
11:35:08,0.3282,-7.95,23.85,-14.61,0.3623,0.4325,57.8,ATTENTIVE
11:35:08,0.3327,-7.60,23.83,-13.89,0.3667,0.4764,61.9,ATTENTIVE
11:35:08,0.3302,-7.98,23.89,-14.80,0.3570,0.4440,57.7,ATTENTIVE
11:35:08,0.3325,-7.95,23.92,-14.67,0.3625,0.4463,57.8,ATTENTIVE
11:35:09,0.3317,-7.97,24.03,-14.66,0.3625,0.4449,57.6,ATTENTIVE
11:35:09,0.3393,-7.86,24.14,-15.01,0.3569,0.4250,57.5,ATTENTIVE
11:35:09,0.3360,-8.08,24.39,-15.10,0.3619,0.4266,57.3,ATTENTIVE
11:35:09,0.2360,-9.20,23.87,-18.10,0.4044,0.4664,63.4,ATTENTIVE
11:35:09,0.2295,-9.19,22.58,-18.23,0.4387,0.4667,73.8,ATTENTIVE
11:35:09,0.2249,-9.19,23.11,-18.19,0.4314,0.4722,71.2,ATTENTIVE
11:35:09,0.2280,-9.02,22.77,-18.05,0.4275,0.4780,71.4,ATTENTIVE
11:35:09,0.2238,-9.22,23.05,-18.29,0.4298,0.4749,70.9,ATTENTIVE
11:35:09,0.2204,-8.79,22.85,-17.95,0.4973,0.4458,76.8,ATTENTIVE
11:35:09,0.2207,-9.19,23.48,-18.52,0.4775,0.4325,71.2,ATTENTIVE
11:35:09,0.2588,-8.19,22.73,-16.79,0.4859,0.4641,82.7,ATTENTIVE
11:35:09,0.2611,-8.59,23.47,-17.10,0.4325,0.4127,64.6,ATTENTIVE
11:35:09,0.2994,-7.94,24.22,-16.40,0.4439,0.4500,81.0,ATTENTIVE
11:35:09,0.2941,-7.94,24.03,-15.97,0.4432,0.4293,75.5,ATTENTIVE
11:35:09,0.2939,-7.91,24.00,-15.89,0.4401,0.4330,75.8,ATTENTIVE
11:35:09,0.2938,-7.92,24.05,-15.87,0.4431,0.4312,75.9,ATTENTIVE
11:35:09,0.2971,-8.01,23.82,-15.97,0.4318,0.4461,77.4,ATTENTIVE
11:35:09,0.3099,-7.29,23.65,-14.69,0.4276,0.4611,79.3,ATTENTIVE
11:35:09,0.2961,-7.46,23.58,-15.59,0.3880,0.4481,65.6,ATTENTIVE
11:35:09,0.3052,-8.03,23.19,-16.21,0.4075,0.4268,68.1,ATTENTIVE
11:35:09,0.3042,-7.84,23.42,-16.21,0.3975,0.4333,66.5,ATTENTIVE
11:35:09,0.3101,-7.82,24.32,-15.61,0.3790,0.4561,63.6,ATTENTIVE
11:35:09,0.3199,-8.02,23.99,-15.84,0.3838,0.4513,64.8,ATTENTIVE
11:35:09,0.3155,-7.74,24.13,-15.62,0.3840,0.4644,66.1,ATTENTIVE
11:35:09,0.3121,-7.74,23.98,-14.98,0.3818,0.4583,65.0,ATTENTIVE
11:35:09,0.3155,-8.06,23.89,-15.48,0.3815,0.4536,64.4,ATTENTIVE
11:35:09,0.3187,-8.02,23.87,-15.63,0.3836,0.4449,64.0,ATTENTIVE
11:35:09,0.3165,-7.85,23.95,-15.28,0.3805,0.4531,64.0,ATTENTIVE
11:35:09,0.3153,-7.93,23.89,-15.27,0.3795,0.4539,63.9,ATTENTIVE
11:35:09,0.3164,-8.01,23.91,-15.51,0.3789,0.4496,63.2,ATTENTIVE
11:35:09,0.3189,-7.77,24.20,-15.20,0.3884,0.4515,66.0,ATTENTIVE
11:35:09,0.3173,-7.84,24.26,-15.72,0.3891,0.4496,65.9,ATTENTIVE
11:35:09,0.3155,-8.04,24.26,-16.35,0.3813,0.4452,63.0,ATTENTIVE
11:35:09,0.3166,-8.19,24.24,-16.42,0.3871,0.4312,62.5,ATTENTIVE
11:35:09,0.3184,-8.27,24.35,-17.12,0.3946,0.4720,69.9,ATTENTIVE
11:35:09,0.3191,-8.37,24.02,-16.98,0.4069,0.4451,70.5,ATTENTIVE
11:35:09,0.3070,-8.53,23.94,-18.13,0.3753,0.4546,62.6,ATTENTIVE
11:35:09,0.3059,-8.47,23.62,-18.57,0.3842,0.4245,61.1,ATTENTIVE
11:35:09,0.3016,-8.54,23.93,-18.45,0.3802,0.4253,59.9,ATTENTIVE
11:35:10,0.3102,-8.55,23.53,-18.83,0.3918,0.4378,65.6,ATTENTIVE
11:35:10,0.2938,-8.39,25.03,-19.31,0.3970,0.4415,65.5,ATTENTIVE
11:35:10,0.3048,-8.44,24.72,-19.19,0.3975,0.4527,68.4,ATTENTIVE
11:35:10,0.3057,-8.40,24.81,-19.13,0.3964,0.4485,67.3,ATTENTIVE
11:35:10,0.2881,-8.21,25.96,-19.51,0.3579,0.5041,56.1,ATTENTIVE
11:35:10,0.2983,-8.16,25.40,-19.17,0.3772,0.4753,63.7,ATTENTIVE
11:35:10,0.2975,-8.31,25.52,-19.39,0.3835,0.4867,66.1,ATTENTIVE
11:35:10,0.2961,-8.26,25.48,-19.33,0.3898,0.4733,67.1,ATTENTIVE
11:35:10,0.2830,-8.68,27.35,-21.91,0.2996,0.5048,52.3,ATTENTIVE
11:35:10,0.2795,-8.33,26.59,-20.56,0.3081,0.4549,52.4,ATTENTIVE
11:35:10,0.2661,-8.19,30.34,-22.90,0.3681,0.3788,47.0,ATTENTIVE
11:35:10,0.2750,-8.74,28.49,-24.37,0.3486,0.2890,50.0,ATTENTIVE
11:35:10,0.2943,-8.09,28.82,-23.13,0.3734,0.3580,52.7,ATTENTIVE
11:35:10,0.2653,-9.56,28.85,-25.91,0.4029,0.2559,48.2,ATTENTIVE
11:35:10,0.2848,-8.74,29.56,-24.61,0.3763,0.3279,50.5,ATTENTIVE
11:35:10,0.2711,-8.35,30.02,-26.08,0.5914,0.2649,48.0,ATTENTIVE
11:35:10,0.2771,-7.24,31.86,-25.99,0.6213,0.2600,47.3,ATTENTIVE
11:35:10,0.2727,-6.01,32.42,-24.60,0.6359,0.2443,46.1,ATTENTIVE
11:35:10,0.2765,-7.32,31.39,-26.04,0.6362,0.2504,47.6,ATTENTIVE
11:35:10,0.2733,-6.70,32.61,-25.79,0.6440,0.2448,46.0,ATTENTIVE
11:35:10,0.2850,-4.63,34.13,-25.14,0.5561,0.2505,46.4,ATTENTIVE
11:35:10,0.2788,-4.93,31.88,-25.57,0.5392,0.2550,47.5,ATTENTIVE
11:35:10,0.2742,-6.06,31.21,-26.86,0.5502,0.2514,47.5,ATTENTIVE
11:35:10,0.3044,-4.26,33.50,-26.31,0.6612,0.2450,49.1,ATTENTIVE
11:35:10,0.2875,-3.92,31.83,-26.92,0.5799,0.2484,48.9,ATTENTIVE
11:35:10,0.3008,-3.76,31.10,-26.59,0.5186,0.2555,51.2,ATTENTIVE
11:35:10,0.2971,-3.53,31.23,-26.22,0.5081,0.2507,50.9,ATTENTIVE
11:35:10,0.2716,-4.18,34.09,-27.87,0.5797,0.2232,44.4,ATTENTIVE
11:35:10,0.2958,0.11,35.66,-26.22,0.5312,0.3647,50.0,ATTENTIVE
11:35:10,0.2967,-1.43,35.73,-29.38,0.4121,0.3804,47.2,ATTENTIVE
11:35:10,0.3034,-0.46,36.09,-28.37,0.4114,0.3025,47.5,ATTENTIVE
11:35:10,0.3015,0.47,35.36,-28.88,0.4928,0.3208,47.5,ATTENTIVE
11:35:10,0.2861,4.38,37.01,-27.26,0.5097,0.5000,75.6,ATTENTIVE
11:35:10,0.3146,7.64,37.14,-24.79,0.5052,0.5198,77.5,ATTENTIVE
11:35:10,0.3332,11.25,36.99,-22.04,0.4356,0.5761,62.1,ATTENTIVE
11:35:10,0.3223,10.34,36.32,-22.56,0.2892,0.5272,47.3,ATTENTIVE
11:35:10,0.3185,12.45,36.90,-23.51,0.5367,0.1559,45.5,ATTENTIVE
11:35:10,0.3175,12.74,36.39,-21.98,0.4747,0.3482,45.2,ATTENTIVE
11:35:10,0.3264,14.36,36.11,-20.25,0.4855,0.3905,56.0,ATTENTIVE
11:35:11,0.3184,11.72,38.58,-24.23,0.5363,0.6132,55.5,ATTENTIVE
11:35:11,0.3549,16.52,38.54,-19.14,0.5496,0.4537,68.0,ATTENTIVE
11:35:11,0.3467,17.73,38.45,-16.39,0.6240,0.6145,40.9,ATTENTIVE
11:35:11,0.3355,-175.35,55.10,-33.40,0.5419,0.5664,47.5,ATTENTIVE
11:35:11,0.3329,-175.85,55.60,-39.31,0.3732,0.7209,25.0,ATTENTIVE
11:35:11,0.3440,-176.41,54.49,-37.15,0.4622,0.6786,25.0,ATTENTIVE
11:35:11,0.3240,19.63,40.80,-17.07,0.5300,0.7024,39.3,ATTENTIVE
11:35:11,0.2811,-173.55,55.88,-39.97,0.5516,0.5126,52.4,ATTENTIVE
11:35:11,0.3436,-174.89,59.62,-41.91,0.2901,0.6305,25.0,ATTENTIVE
11:35:11,0.3324,-173.20,56.91,-43.54,0.4430,0.5378,50.8,ATTENTIVE
11:35:11,0.3132,-174.74,56.95,-44.69,0.4308,0.5399,47.1,ATTENTIVE
11:35:11,0.3305,-174.59,55.88,-43.33,0.3388,0.5653,25.0,ATTENTIVE
11:35:11,0.3118,-174.33,54.87,-43.17,0.4591,0.6653,25.0,ATTENTIVE
11:35:11,0.2629,-174.02,55.35,-43.65,0.3878,0.6651,19.6,ATTENTIVE
11:35:11,0.2853,-171.72,55.44,-40.15,0.5344,0.7081,23.0,ATTENTIVE
11:35:11,0.3196,-169.84,57.19,-40.97,0.3496,0.4991,25.0,ATTENTIVE
11:35:11,0.3275,-173.11,56.63,-43.84,0.3939,0.1965,25.0,ATTENTIVE
11:35:11,0.2963,-170.90,56.60,-41.96,0.3715,0.1237,24.7,ATTENTIVE
11:35:11,0.3573,-171.28,58.24,-43.72,0.3003,0.1763,25.0,ATTENTIVE
11:35:11,0.3776,-172.13,58.96,-44.25,0.3198,0.1665,25.0,ATTENTIVE
11:35:11,0.3161,-175.43,59.34,-47.44,0.3378,0.3640,25.0,ATTENTIVE
11:35:11,0.3077,-177.31,52.65,-48.89,0.2587,0.6984,25.0,ATTENTIVE
11:35:11,0.2549,15.37,36.90,-25.83,0.5043,0.3505,36.3,ATTENTIVE
11:35:11,0.2628,15.72,38.03,-24.29,0.4966,0.5143,67.2,ATTENTIVE
11:35:11,0.2624,15.54,35.60,-23.30,0.4139,0.4381,50.9,ATTENTIVE
11:35:11,0.2565,14.74,36.71,-26.21,0.4662,0.3850,46.2,ATTENTIVE
11:35:11,0.3082,-178.82,52.19,-44.11,0.3767,0.4391,28.4,DISTRACTED
11:35:11,0.2642,-179.24,49.04,-47.26,0.5502,0.2125,19.8,DISTRACTED
11:35:11,0.2468,17.75,35.46,-22.01,0.5246,0.3928,45.3,DISTRACTED
11:35:11,0.2365,-177.69,51.47,-47.42,0.4300,0.5883,27.0,DISTRACTED
11:35:11,0.2624,-176.13,52.14,-43.17,0.4774,0.5687,44.0,DISTRACTED
11:35:11,0.2627,-172.57,54.38,-42.88,0.4751,0.7289,19.6,DISTRACTED
11:35:11,0.3001,-171.85,53.89,-37.96,0.5654,0.7698,25.0,DISTRACTED
11:35:11,0.2707,-168.14,55.21,-36.66,0.5409,0.6058,31.9,DISTRACTED
11:35:11,0.3647,-165.85,56.55,-34.40,0.2891,0.6976,25.0,DISTRACTED
11:35:11,0.3688,-169.41,55.09,-38.14,0.2723,0.6932,25.0,DISTRACTED
11:35:11,0.3192,-168.76,54.08,-38.81,0.3188,0.7348,25.0,DISTRACTED
11:35:11,0.3351,-170.95,53.99,-40.17,0.2840,0.7217,25.0,DISTRACTED
11:35:11,0.3626,-165.93,56.37,-37.71,0.2652,0.7173,25.0,DISTRACTED
11:35:11,0.2575,27.12,37.47,-17.35,0.4617,0.5909,42.6,DISTRACTED
11:35:12,0.2496,22.00,36.67,-22.85,0.5442,0.6728,29.8,DISTRACTED
11:35:12,0.2373,22.03,38.58,-21.92,0.6056,0.5448,38.7,DISTRACTED
11:35:12,0.2503,22.16,39.17,-21.31,0.5983,0.4885,45.7,DISTRACTED
11:35:12,0.2411,21.78,38.79,-22.04,0.6048,0.5686,36.1,DISTRACTED
11:35:12,0.2901,21.41,37.28,-20.46,0.5569,0.4111,50.3,DISTRACTED
11:35:12,0.2692,20.82,36.94,-22.01,0.6348,0.2579,33.8,DISTRACTED
11:35:12,0.2791,21.43,37.28,-20.87,0.6664,0.2340,34.8,DISTRACTED
11:35:12,0.2615,20.50,37.18,-22.34,0.6082,0.3302,32.9,DISTRACTED
11:35:12,0.2809,20.75,37.03,-21.80,0.6362,0.3452,35.7,DISTRACTED
11:35:12,0.2406,19.11,36.86,-23.07,0.5709,0.2571,30.9,DISTRACTED
11:35:12,0.2245,15.12,36.02,-25.52,0.5653,0.1754,31.9,DISTRACTED
11:35:12,0.2206,15.43,37.84,-24.65,0.6768,0.2025,31.1,DISTRACTED
11:35:12,0.2281,16.23,38.21,-23.13,0.7022,0.2026,31.5,DISTRACTED
11:35:12,0.2287,16.21,37.33,-23.50,0.6556,0.1960,31.6,DISTRACTED
11:35:12,0.2408,12.73,35.48,-26.27,0.5994,0.2019,36.4,DISTRACTED
11:35:12,0.2488,12.98,35.96,-23.96,0.6612,0.2280,37.4,DISTRACTED
11:35:12,0.2683,11.01,35.41,-23.90,0.5452,0.1934,42.1,DISTRACTED
11:35:12,0.2291,7.68,35.97,-28.67,0.5167,0.1959,36.9,DISTRACTED
11:35:12,0.2517,9.29,36.95,-25.69,0.5814,0.2054,40.4,DISTRACTED
11:35:12,0.2371,8.34,35.97,-27.52,0.5429,0.1943,38.1,DISTRACTED
11:35:12,0.2468,6.30,35.84,-28.01,0.4027,0.2140,39.6,DISTRACTED
11:35:12,0.2427,4.50,36.27,-29.45,0.4826,0.2708,39.0,DISTRACTED
11:35:12,0.2757,4.47,34.65,-26.06,0.3906,0.2631,44.6,DISTRACTED
11:35:12,0.2837,3.68,34.62,-26.59,0.4101,0.2532,45.8,DISTRACTED
11:35:12,0.2698,3.03,33.49,-27.81,0.3815,0.2639,44.7,DISTRACTED
11:35:12,0.2733,-1.61,31.74,-24.93,0.4158,0.2509,46.8,DISTRACTED
11:35:12,0.2914,-0.01,31.72,-24.98,0.3213,0.2492,49.6,DISTRACTED
11:35:12,0.2863,-2.04,32.08,-27.15,0.3767,0.2501,48.5,DISTRACTED
11:35:12,0.2746,-2.57,31.95,-27.85,0.3507,0.2556,46.8,DISTRACTED
11:35:12,0.2622,-2.64,32.13,-27.90,0.3660,0.2507,44.8,DISTRACTED
11:35:12,0.2711,-4.00,33.83,-26.24,0.3670,0.2056,44.6,DISTRACTED
11:35:12,0.3143,-6.93,29.43,-20.02,0.2915,0.3334,52.8,DISTRACTED
11:35:12,0.3043,-7.39,30.62,-21.94,0.2961,0.3714,51.7,DISTRACTED
11:35:12,0.3257,-7.68,30.56,-21.70,0.3750,0.4616,57.3,DISTRACTED
11:35:12,0.3043,-6.63,30.97,-21.45,0.2788,0.5356,51.4,DISTRACTED
11:35:12,0.3053,-10.68,26.38,-13.56,0.2510,0.7019,55.0,DISTRACTED
11:35:12,0.2779,-16.46,27.42,-22.93,0.2410,0.2201,46.0,DISTRACTED
11:35:12,0.2589,-18.48,26.67,-23.17,0.3075,0.1919,42.0,DISTRACTED
11:35:12,0.2660,-19.50,30.17,-22.28,0.2222,0.2059,39.1,DISTRACTED
11:35:12,0.2591,-19.88,32.22,-20.08,0.2466,0.1822,35.8,DISTRACTED
11:35:12,0.2622,-21.09,32.29,-20.25,0.2567,0.2127,35.2,DISTRACTED
11:35:12,0.2655,-22.25,32.31,-20.57,0.3440,0.1978,34.7,DISTRACTED
11:35:12,0.2677,-20.34,33.26,-18.53,0.2772,0.3074,35.8,DISTRACTED
11:35:12,0.2816,-19.86,34.66,-18.10,0.2310,0.2131,37.1,DISTRACTED
11:35:12,0.2902,-19.73,32.72,-17.01,0.2776,0.1952,40.2,DISTRACTED
11:35:13,0.2740,-21.39,33.55,-19.84,0.2182,0.1993,35.6,DISTRACTED
11:35:13,0.2898,-17.48,37.16,-16.27,0.2681,0.2696,39.8,DISTRACTED
11:35:13,0.3001,-18.18,36.74,-16.93,0.2264,0.1908,40.6,DISTRACTED
11:35:13,0.2725,-20.34,35.99,-19.34,0.2484,0.1939,34.7,DISTRACTED
11:35:13,0.2879,-19.15,36.16,-17.14,0.2937,0.1909,38.1,DISTRACTED
11:35:13,0.3040,-19.77,35.61,-17.57,0.2304,0.2916,39.2,DISTRACTED
11:35:13,0.2983,-19.60,35.28,-17.50,0.2323,0.2622,39.3,DISTRACTED
11:35:13,0.3088,-19.06,36.17,-16.98,0.2309,0.3378,39.8,DISTRACTED
11:35:13,0.3282,-16.47,38.87,-14.47,0.2712,0.3082,42.0,DISTRACTED
11:35:13,0.3339,-16.59,37.29,-14.24,0.2731,0.1955,41.9,DISTRACTED
11:35:13,0.3010,-17.64,35.69,-18.00,0.3611,0.1780,41.0,DISTRACTED
11:35:13,0.3220,-17.77,36.63,-18.44,0.2500,0.1879,40.9,DISTRACTED
11:35:13,0.3269,141.37,51.25,-46.46,0.3051,0.1855,25.0,DISTRACTED
11:35:13,0.3129,142.93,52.27,-43.67,0.3542,0.1783,25.0,DISTRACTED
11:35:13,0.3070,-17.67,36.21,-18.46,0.3000,0.2757,41.0,DISTRACTED
11:35:13,0.3114,145.31,50.76,-44.17,0.2678,0.1930,25.0,DISTRACTED
11:35:13,0.2891,145.75,51.21,-45.63,0.3025,0.2781,23.6,DISTRACTED
11:35:13,0.2655,-15.22,36.00,-19.66,0.2762,0.1793,38.1,DISTRACTED
11:35:13,0.2698,-15.82,35.71,-20.37,0.2620,0.1901,38.2,DISTRACTED
11:35:13,0.2804,146.30,51.43,-45.38,0.2931,0.2422,22.2,DISTRACTED
11:35:13,0.2511,-15.17,35.38,-19.38,0.4210,0.1943,35.9,DISTRACTED
11:35:13,0.2434,146.61,50.06,-45.78,0.3995,0.1844,16.6,DISTRACTED
11:35:13,0.2539,146.91,50.05,-45.20,0.4251,0.1881,18.2,DISTRACTED
11:35:13,0.2410,-15.19,34.66,-19.95,0.3885,0.1924,34.9,DISTRACTED
11:35:13,0.2359,-15.26,34.66,-19.64,0.3369,0.1878,34.0,DISTRACTED
11:35:13,0.2255,-15.16,33.82,-20.10,0.3648,0.1953,33.3,DISTRACTED
11:35:13,0.2262,-15.35,33.84,-20.37,0.3613,0.1999,33.2,DISTRACTED
11:35:13,0.2415,-16.00,30.76,-20.55,0.3041,0.3464,37.8,DISTRACTED
11:35:13,0.2371,-15.85,31.65,-21.13,0.2529,0.3433,36.4,DISTRACTED
11:35:13,0.2385,-16.06,30.83,-20.79,0.3040,0.3494,37.2,DISTRACTED
11:35:13,0.2390,-15.77,31.78,-21.08,0.2543,0.3424,36.7,DISTRACTED
11:35:13,0.2179,-9.20,8.90,-15.55,0.6646,0.3713,57.7,DISTRACTED
11:35:13,0.2122,-8.89,6.91,-19.20,0.6602,0.4477,56.9,DISTRACTED
11:35:13,0.2185,-9.02,7.11,-19.66,0.6746,0.4158,57.8,DISTRACTED
11:35:13,0.2611,-2.50,-6.25,-17.83,0.6420,0.5108,66.1,DISTRACTED
11:35:13,0.2607,-2.45,-7.59,-18.94,0.6362,0.5180,67.6,DISTRACTED
11:35:13,0.2662,-2.55,-8.73,-19.59,0.6456,0.5194,65.4,DISTRACTED
11:35:13,0.2664,0.38,-11.35,-18.07,0.6780,0.5940,64.2,DISTRACTED
11:35:13,0.2139,5.50,-17.11,-23.14,0.7164,0.5298,51.0,DISTRACTED
11:35:13,0.2855,5.29,-18.70,-20.87,0.7451,0.5841,60.5,DISTRACTED
11:35:14,0.2901,5.30,-18.76,-20.47,0.7603,0.5628,61.1,DISTRACTED
11:35:14,0.2731,7.15,-19.20,-20.81,0.7156,0.5785,58.1,DISTRACTED
11:35:14,0.2692,8.15,-19.48,-20.89,0.6915,0.5736,57.3,DISTRACTED
11:35:14,0.2850,7.89,-20.86,-21.56,0.7084,0.5750,58.4,DISTRACTED
11:35:14,0.2854,8.01,-20.77,-21.51,0.7014,0.5768,58.6,DISTRACTED
11:35:14,0.2843,7.95,-20.91,-21.60,0.7207,0.5845,58.3,DISTRACTED
11:35:14,0.2691,10.11,-19.40,-23.35,0.6543,0.5769,57.3,DISTRACTED
11:35:14,0.2275,11.07,-19.19,-25.03,0.4871,0.4364,77.3,DISTRACTED
11:35:14,0.2032,10.94,-19.37,-25.80,0.4559,0.4377,69.8,DISTRACTED
11:35:14,0.1945,10.63,-19.61,-24.87,0.4742,0.4551,76.2,DISTRACTED
11:35:14,0.2052,10.78,-19.76,-24.59,0.4730,0.4712,76.7,DISTRACTED
11:35:14,0.2729,10.32,-17.82,-21.84,0.4424,0.4715,86.3,DISTRACTED
11:35:14,0.2528,10.23,-17.41,-22.36,0.4668,0.4598,86.5,DISTRACTED
11:35:14,0.2742,10.33,-16.54,-22.61,0.4877,0.4819,90.5,DISTRACTED
